,(device=sda)disk.io.await,(device=sda)disk.io.msec_read_Diff,(device=sda)disk.io.msec_total_Diff,(device=sda)disk.io.msec_weighted_total_Diff,(device=sda)disk.io.msec_write_Diff,(device=sda)disk.io.read,(device=sda)disk.io.read_bytes_Diff,(device=sda)disk.io.read_merged_Diff,(device=sda)disk.io.read_requests_Diff,(device=sda)disk.io.read_sectors_Diff,(device=sda)disk.io.svctm,(device=sda)disk.io.util,(device=sda)disk.io.w_wait,(device=sda)disk.io.write,(device=sda)disk.io.write_bytes_Diff,(device=sda)disk.io.write_merged_Diff,(device=sda)disk.io.write_requests_Diff,(device=sda)disk.io.write_sectors_Diff,(device=sdb)disk.io.await,(device=sdb)disk.io.msec_read_Diff,(device=sdb)disk.io.msec_total_Diff,(device=sdb)disk.io.msec_weighted_total_Diff,(device=sdb)disk.io.msec_write_Diff,(device=sdb)disk.io.read,(device=sdb)disk.io.read_bytes_Diff,(device=sdb)disk.io.read_merged_Diff,(device=sdb)disk.io.read_requests_Diff,(device=sdb)disk.io.read_sectors_Diff,(device=sdb)disk.io.svctm,(device=sdb)disk.io.util,(device=sdb)disk.io.w_wait,(device=sdb)disk.io.write,(device=sdb)disk.io.write_bytes_Diff,(device=sdb)disk.io.write_merged_Diff,(device=sdb)disk.io.write_requests_Diff,(device=sdb)disk.io.write_sectors_Diff,(iface=eth0)inDropped,(iface=eth0)inMulticast,(iface=eth0)inPackets,(iface=eth0)inPercent,(iface=eth0)outPackets,(iface=eth0)outPercent,(iface=eth0)totalBytes,(iface=eth0)totalDropped,(iface=eth0)totalPackets,(mount=/)df.bytes.free,(mount=/)df.bytes.free.percent,(mount=/)df.inodes.free,(mount=/)df.statistics.total,(mount=/)df.statistics.used,(mount=/)df.statistics.used.percent,(mount=/data00)df.bytes.free,(mount=/data00)df.bytes.free.percent,(mount=/data00)df.inodes.free,(mount=/data00)df.inodes.free.percent,(mount=/data00)df.statistics.total,(mount=/data00)df.statistics.used,(mount=/data00)df.statistics.used.percent,busy,iowait,kernelFilesAllocated,load1,load5,mem.dirty,mem.memfree,mem.writeback,memAvailablePercent,memBuffers,memCached,memShmem,memSwapFreePercent,memSwapUsedPercent,memUsedPercent,nice,retrans,softirq,ssClosed,ssEstab,ssOrphaned,ssTimeWait,switches,sys.proc.all,sys.proc.blocked,sys.proc.processes,sys.proc.running,system,tcpAbortOnTimeout,tcpDelayedACKLocked,tcpListenDrops,tcpListenOverflows,tcpLostRetransmit,tcpPkgInsegs,tcpPkgOutsegs,tcpPkgRetranssegs,tcpTW,udpIgnoreMulti_Diff,udpInDatagrams,udpNoPorts,udpOutDatagrams,user
2022-04-13 05:50:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,5.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,12.1,4.84,31.0,0.0,0.0,0.0,0.0,0.03333333333333333,25.066666666666666,154917.1,14.855201463991154,140872.23333333337,13.22497185866038,351002166.53333336,0.03333333333333333,295789.33333333326,72649314304.0,82.28,5689954.0,44353006813184.0,28770565984256.0,64.87,294063386624.0,31.5,60616060.0,99.28,44353006813184.0,28785891549184.0,64.9,45.89235127478754,1.41643059490085,53440.0,20.19,20.34,27529216.0,27654787072.0,0.0,27.49516452214011,280547328.0,19338563584.0,530194432.0,82.87228141692654,17.12771858307345,59.77652193272724,0.05150656708730363,0.01079999271987772,2.26628895184136,105808.0,22525.0,1.0,92690.0,335837.9,754.0,2.0,7252.0,14.0,12.567602369302087,0.0,0.5,0.0,0.0,0.9333333333333332,53389.2,140746.73333333337,20.966666666666665,1454.966666666667,13.0,77.26666666666667,0.16666666666666666,78.03333333333333,29.590522791655932
2022-04-13 05:51:00,0.22,268.0,302.0,114.0,23.0,25.0,27992064.0,31.0,325.0,54672.0,0.37,1.0,0.0,2.0,1335296.0,97.0,103.0,2608.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,12.1,4.84,31.0,0.0,0.0,0.0,0.0,0.03333333333333333,25.066666666666666,154917.1,14.855201463991154,140872.23333333337,13.22497185866038,351002166.53333336,0.03333333333333333,295789.33333333326,72648437760.0,82.28,5689954.0,44353006813184.0,28785891549184.0,64.9,294063386624.0,31.5,60616060.0,99.28,44353006813184.0,28785891549184.0,64.9,59.01981230448384,15.615224191866526,53120.0,17.96,19.8,39026688.0,27010736128.0,0.0,28.46818892979027,280760320.0,19411435520.0,513884160.0,80.09335757414789,19.906642425852112,58.52304285901632,0.05213764337851929,0.010544333767746578,2.267987486965589,108177.0,22492.0,2.0,95053.0,336408.1,753.0,0.0,7257.0,9.0,11.8873826903024,0.0,0.3333333333333333,0.0,0.0,1.0,54607.26666666667,145816.33333333337,21.133333333333333,1408.2666666666669,8.0,76.46666666666667,0.06666666666666668,76.73333333333333,29.197080291970806
2022-04-13 05:51:30,0.21,5.0,57.0,8.0,32.0,0.0,499712.0,0.0,8.0,976.0,0.11,0.2,0.21,19.0,1667072.0,130.0,130.0,3256.0,29.17,134471.0,43638.0,574624.0,452235.0,0.0,598515712.0,366.0,10533.0,1168976.0,1.71,15.72,29.17,92.0,1556344832.0,20728.0,14539.0,3039736.0,0.03333333333333333,25.3,151612.93333333332,14.54532847201141,135166.26666666663,12.558814973329813,338801793.06666666,0.03333333333333333,286779.2,72648437760.0,82.28,5689954.0,44353006813184.0,28785891549184.0,64.9,294063386624.0,31.5,60616060.0,99.28,44353006813184.0,28785891549184.0,64.9,48.419952990336895,0.10446591799425438,53680.0,18.83,19.81,8765440.0,27852468224.0,0.0,26.742171893537144,280997888.0,19541467136.0,513658880.0,83.11762608499838,16.882373915001622,60.39139464879883,0.026116479498563598,0.010254151670670269,2.32436667537216,104262.0,22798.0,0.0,91151.0,329218.7,753.0,13.0,7251.0,22.0,12.300861843823451,0.0,0.2,0.0,0.0,1.0666666666666669,54057.0,144236.66666666663,20.33333333333333,1635.5,10.0,76.2,0.13333333333333333,76.53333333333333,33.66414207364847
2022-04-13 05:52:00,0.0,2.0,34.0,2.0,15.0,0.0,90112.0,0.0,8.0,176.0,0.0,0.0,0.0,0.0,684032.0,71.0,82.0,1336.0,29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,15.72,29.17,92.0,0.0,0.0,0.0,0.0,0.03333333333333333,25.3,151612.93333333332,14.54532847201141,135166.26666666663,12.558814973329813,338801793.06666666,0.03333333333333333,286779.2,72647573504.0,82.28,5689954.0,44353006813184.0,28801189502976.0,64.94,293385080832.0,31.43,60616060.0,99.28,44353006813184.0,28816416956416.0,64.97,44.676409185803756,0.7306889352818371,53440.0,20.27,20.14,45543424.0,26597838848.0,0.0,29.634248175449613,281210880.0,19658919936.0,514195456.0,76.58959348077697,23.410406519223038,57.3242347257761,0.026096033402922755,0.01062266063967417,1.9572025052192064,107168.0,22741.0,1.0,94063.0,338447.9,753.0,0.0,7256.0,8.0,10.177453027139874,0.0,0.4,0.0,0.0,1.1333333333333333,53207.76666666667,139775.9,20.5,1420.9,9.0,74.0,0.2,74.4,31.78496868475992
2022-04-13 05:52:30,0.25,22.0,54.0,12.0,24.0,0.0,1028096.0,0.0,52.0,2008.0,0.75,0.3,0.25,4.0,1671168.0,118.0,108.0,3264.0,29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,15.72,29.17,92.0,0.0,0.0,0.0,0.0,0.03333333333333333,25.3,151612.93333333332,14.54532847201141,135166.26666666663,12.558814973329813,338801793.06666666,0.03333333333333333,286779.2,72647573504.0,82.28,5689954.0,44353006813184.0,28801189502976.0,64.94,293385080832.0,31.43,60616060.0,99.28,44353006813184.0,28816416956416.0,64.97,48.46113719353156,9.624413145539906,53040.0,23.67,21.0,25837568.0,28657487872.0,0.0,29.02895187090753,281403392.0,19791147008.0,514043904.00000006,79.40386288212095,20.596137117879046,58.06504640289855,0.02608242044861763,0.010362826523870022,1.9822639540949398,110520.0,22184.0,4.0,97407.0,323900.2,752.0,0.0,7250.0,20.0,11.45018257694314,0.0,0.2,0.0,0.0,0.4666666666666667,53069.9,140249.3,20.03333333333333,1431.4,8.0,76.63333333333334,0.06666666666666668,79.36666666666666,25.37819509650496
2022-04-13 05:53:00,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.3,0.25,4.0,0.0,0.0,0.0,0.0,29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,15.72,29.17,92.0,0.0,0.0,0.0,0.0,0.03333333333333333,26.466666666666665,149778.46666666667,14.320142101325715,135973.0,12.686002101337849,337576802.53333336,0.03333333333333333,285751.46666666673,72646770688.0,82.28,5689954.0,44353006813184.0,28816416956416.0,64.97,293385080832.0,31.43,60616060.0,99.28,44353006813184.0,28816416956416.0,64.97,58.114775383017395,0.05193456245131135,53200.0,22.52,21.01,39751680.0,28160020480.0,0.0,28.621387115761728,281464832.0,19870658560.0,513474560.0,84.04602814269401,15.953971857305989,58.3525583352903,0.05193456245131135,0.010269210939504435,2.4409244352116333,107052.0,22247.0,1.0,93950.0,332854.6,760.0,0.0,7263.0,7.0,12.62009867566866,0.0,0.26666666666666666,0.0,0.0,1.2333333333333334,56356.7,148787.26666666663,21.066666666666666,1657.7666666666669,8.0,78.26666666666667,0.13333333333333333,78.6,42.94988314723448
2022-04-13 05:53:30,0.5,87.0,324.0,808.0,870.0,0.0,4341760.0,0.0,148.0,8480.0,1.0,0.2,0.5,2.0,21987328.0,540.0,531.0,42944.0,53.67,27524.0,7882.0,100603.0,75873.0,0.0,165593088.0,145.0,3473.0,323424.0,0.93,34.03,53.67,365.0,267161600.0,3522.0,2470.0,521800.0,0.03333333333333333,26.466666666666665,149778.46666666667,14.320142101325715,135973.0,12.686002101337849,337576802.53333336,0.03333333333333333,285751.46666666673,72646770688.0,82.28,5689954.0,44353006813184.0,28816416956416.0,64.97,293044273152.0,31.4,60616059.0,99.28,44353006813184.0,28831754194944.0,65.01,45.65782631305253,3.042121684867394,53440.0,24.87,21.77,31236096.0,27966951424.0,0.0,27.11686576859852,281710592.0,19988566016.0,513925120.00000006,84.65846594076943,15.341534059230574,59.93330059867821,0.2860114404576183,0.009094355224827416,2.210088403536141,107983.0,23027.0,2.0,94869.0,319114.8,761.0,0.0,7259.0,32.0,12.402496099843994,0.0,0.3333333333333333,0.0,0.0,0.4666666666666667,53335.83333333334,140557.33333333337,17.633333333333333,1485.2666666666669,12.0,75.26666666666667,0.1,75.96666666666667,27.717108684347373
2022-04-13 05:54:00,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.5,2.0,0.0,0.0,0.0,0.0,1.88,30831.0,11274.0,82024.0,54158.0,0.0,197779456.0,117.0,3552.0,386288.0,1.62,4.2,1.88,26.0,253997056.0,3446.0,2624.0,496088.0,0.03333333333333333,26.466666666666665,149778.46666666667,14.320142101325715,135973.0,12.686002101337849,337576802.53333336,0.03333333333333333,285751.46666666673,72645881856.0,82.28,5689954.0,44353006813184.0,28831754194944.0,65.01,293044273152.0,31.4,60616059.0,99.28,44353006813184.0,28831754194944.0,65.01,40.66823283737927,0.18271991647089533,53200.0,24.08,21.91,26312704.0,26905456640.0,7995392.0,29.50640613134323,281931776.0,20111855616.0,514379776.0,78.16395499276578,21.836045007234212,57.49973314139846,0.026102845210127904,0.013498086796652957,2.192638997650744,109249.0,22563.0,1.0,96115.0,327139.0,765.0,0.0,7269.0,30.0,11.82458888018794,0.0,0.43333333333333335,0.0,0.0,1.0,53169.9,140684.73333333337,26.16666666666667,1466.6,15.0,76.36666666666666,0.16666666666666666,76.73333333333333,26.44218219785957
2022-04-13 05:54:30,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.5,2.0,0.0,0.0,0.0,0.0,2.79,48637.0,14385.0,169534.0,125257.0,0.0,255430656.0,241.0,4732.0,498888.0,3.38,9.8,2.79,29.0,477360128.0,6572.0,4496.0,932344.0,0.03333333333333333,26.466666666666665,149778.46666666667,14.320142101325715,135973.0,12.686002101337849,337576802.53333336,0.03333333333333333,285751.46666666673,72645881856.0,82.28,5689954.0,44353006813184.0,28831754194944.0,65.01,293044273152.0,31.4,60616059.0,99.28,44353006813184.0,28831754194944.0,65.01,51.98959687906372,1.3524057217165149,53840.0,22.33,21.72,21753856.0,28539637760.0,0.0,28.604576548771075,282132480.0,20175589376.0,514170880.0,78.55763179750822,21.442368202491785,58.349337733196286,0.02600780234070221,0.011117040940378324,2.496749024707412,105336.0,23073.0,1.0,92199.0,320615.0,763.0,0.0,7262.0,23.0,17.477243172951884,0.0,0.4666666666666667,0.0,0.0,0.7333333333333333,54371.83333333334,145621.43333333332,22.23333333333333,1660.033333333333,9.0,74.0,0.13333333333333333,74.33333333333333,30.637191157347203
2022-04-13 05:55:00,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.5,2.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,9.8,2.79,29.0,0.0,0.0,0.0,0.0,0.03333333333333333,24.1,147344.2,14.120538898666078,131324.56666666668,12.223111840003789,329295634.23333335,0.03333333333333333,278668.76666666666,72645038080.0,82.28,5689954.0,44353006813184.0,28847002566656.0,65.04,293044273152.0,31.4,60616059.0,99.28,44353006813184.0,28831754194944.0,65.01,45.2319587628866,11.54639175257732,53600.0,25.63,22.5,73101312.0,27969114112.0,0.0,28.74419696909625,282341376.0,20266561536.0,514617344.0,79.22806492186366,20.77193507813633,58.18430627437944,0.02577319587628866,0.012305731940470029,1.881443298969072,108881.0,22849.0,5.0,95724.0,341412.2,773.0,0.0,7282.0,44.0,8.530927835051546,0.0,0.2333333333333333,0.0,0.0,1.5333333333333334,55251.13333333333,146280.96666666667,24.8,1439.966666666667,5.0,75.4,0.1,75.76666666666667,23.24742268041237
2022-04-13 05:55:30,0.23,7.0,127.0,38.0,71.0,0.0,552960.0,0.0,16.0,1080.0,0.23,0.3,0.23,13.0,3637248.0,295.0,297.0,7104.0,7.25,21074.0,8034.0,155239.0,136450.0,369.0,143806464.0,76.0,2261.0,280872.0,1.96,77.9,19.24,29.0,318365696.0,3397.0,2569.0,621808.0,0.03333333333333333,24.1,147344.2,14.120538898666078,131324.56666666668,12.223111840003789,329295634.23333335,0.03333333333333333,278668.76666666666,72645038080.0,82.28,5689954.0,44353006813184.0,28847002566656.0,65.04,293044273152.0,31.4,60616059.0,99.28,44353006813184.0,28831754194944.0,65.01,47.63008758371974,1.0046367851622875,53440.0,23.57,22.33,17702912.0,28079935488.0,0.0,28.692020775323357,282562560.0,20401209344.0,513331200.0,79.17021264674814,20.829787353251856,58.47668570766327,0.0,0.01243616679265921,2.4214322514167947,108698.0,22519.0,0.0,95542.0,336445.6,762.0,1.0,7262.0,26.0,11.205564142194744,0.0,0.26666666666666666,0.0,0.0,1.6,51690.0,135666.76666666663,23.3,1467.2333333333331,7.0,74.56666666666666,0.1,75.06666666666666,32.998454404945896
2022-04-13 05:56:00,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.3,0.23,13.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,1.96,77.9,19.24,29.0,0.0,0.0,0.0,0.0,0.03333333333333333,27.466666666666665,153272.7,14.71204017866403,135872.33333333337,12.633501328000175,341819268.8333333,0.03333333333333333,289145.03333333327,72644177920.0,82.28,5689954.0,44353006813184.0,28862295162880.0,65.07,292027363328.0,31.29,60616060.0,99.28,44353006813184.0,28877517479936.0,65.11,58.62808145766345,3.804930332261522,53520.0,22.71,22.2,47554560.0,27883597824.0,0.0,28.54777683911324,283021312.0,20470759424.0,513851392.0,80.20314934291234,19.796850657087642,58.411761297268285,0.02679528403001072,0.010395232237060865,2.465166130760986,103148.0,22520.0,0.0,89987.0,338543.1,764.0,0.0,7269.0,14.0,19.426580921757765,0.0,0.2333333333333333,0.0,0.0,0.7,53432.7,140245.83333333337,20.133333333333333,1689.3,8.0,75.63333333333334,0.13333333333333333,75.96666666666667,32.90460878885316
2022-04-13 05:56:30,1.11,14.0,93.0,36.0,43.0,0.0,2703360.0,45.0,57.0,5280.0,0.78,0.7,1.11,9.0,3760128.0,164.0,139.0,7344.0,4.47,145699.0,32487.0,340060.0,202309.0,0.0,988540928.0,638.0,9619.0,1930744.0,3.16,12.0,4.47,38.0,723402752.0,10128.0,7028.0,1412896.0,0.03333333333333333,24.6,150657.1,14.423904026672243,134701.13333333333,12.542106869335596,337075136.2,0.03333333333333333,285358.2333333333,72644177920.0,82.28,5689954.0,44353006813184.0,28862295162880.0,65.07,292027363328.0,31.29,60616060.0,99.28,44353006813184.0,28877517479936.0,65.11,55.616224648985956,10.894435777431095,54000.0,20.97,21.87,0.0,27927195648.0,0.0,27.237028384605765,283766784.0,21140893696.0,514277376.0,79.28009978295563,20.71990021704438,59.935917337879594,2.4960998439937594,0.011069163711058046,2.2880915236609463,105934.0,22832.0,2.0,92763.0,319980.9,766.0,2.0,7267.0,46.0,12.142485699427974,0.0,0.4666666666666667,0.0,0.0,1.2666666666666666,53405.16666666666,142333.8,21.66666666666667,1403.0,7.0,75.26666666666667,0.1,75.76666666666667,27.795111804472175
2022-04-13 05:57:00,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.7,1.11,9.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,12.0,4.47,38.0,0.0,0.0,0.0,0.0,0.03333333333333333,24.6,150657.1,14.423904026672243,134701.13333333333,12.542106869335596,337075136.2,0.03333333333333333,285358.2333333333,72643547136.0,82.28,5689954.0,44353006813184.0,28877517479936.0,65.11,292027363328.0,31.29,60616060.0,99.28,44353006813184.0,28877517479936.0,65.11,52.12903225806453,10.993548387096775,53600.0,18.87,21.21,60387328.0,26903699456.0,0.0,29.261591575197702,284184576.0,21593489408.0,514707456.0,78.5881970629927,21.4118029370073,57.737905205725106,2.3741935483870966,0.01071798721056232,2.0129032258064514,107956.0,22507.0,2.0,94764.0,335833.6,761.0,0.0,7266.0,12.0,10.270967741935484,0.0,0.2333333333333333,0.0,0.0,0.7,52916.16666666666,139284.1,20.6,1438.666666666667,9.0,80.03333333333333,0.13333333333333333,80.43333333333334,26.47741935483871
2022-04-13 05:57:30,0.0,168.0,296.0,171.0,125.0,0.0,16011264.0,108.0,151.0,31272.0,1.0,0.1,0.0,1.0,6406144.0,438.0,413.0,12512.0,4.6,58133.0,10821.0,136416.0,80728.0,520.0,465911808.0,160.0,2431.0,909984.0,1.52,83.08,9.2,25.0,298590208.0,3471.0,2586.0,583184.0,0.03333333333333333,24.6,150657.1,14.423904026672243,134701.13333333333,12.542106869335596,337075136.2,0.03333333333333333,285358.2333333333,72642576384.0,82.28,5689954.0,44353006813184.0,28892727627776.0,65.14,292027363328.0,31.29,60616060.0,99.28,44353006813184.0,28877517479936.0,65.11,42.782563299399634,4.150352388410337,53680.0,20.46,21.4,19529728.0,28379701248.0,0.0,27.976912918701142,284381184.0,21699854336.0,514560000.0,80.07567883440004,19.924321165599963,59.271771849619846,0.026102845210127904,0.013054315471131605,2.166536152440616,104441.0,22530.0,0.0,91260.0,328608.9,755.0,0.0,7256.0,11.0,10.154006786739755,0.0,0.43333333333333335,0.0,0.0,1.3666666666666667,53550.9,142552.83333333337,25.6,1624.2666666666669,12.0,73.56666666666666,0.1,76.46666666666667,26.2855651265988
2022-04-13 05:58:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,76.38,23688.0,5875.0,92000.0,70205.0,0.0,88363008.0,45.0,1663.0,172584.0,0.56,15.8,76.38,282.0,211091456.0,3155.0,2285.0,412288.0,0.03333333333333333,24.6,150657.1,14.423904026672243,134701.13333333333,12.542106869335596,337075136.2,0.03333333333333333,285358.2333333333,72642576384.0,82.28,5689954.0,44353006813184.0,28892727627776.0,65.14,291689377792.0,31.25,60616060.0,99.28,44353006813184.0,28892727627776.0,65.14,52.49609984399376,3.692147685907436,53440.0,18.14,20.69,62410752.0,27349684224.0,114688.0,28.216390302815892,284577792.0,21767086080.000004,513978368.0,80.19391062187083,19.806089378129172,58.75866528001854,0.052002080083203325,0.01086059672476157,2.236089443577743,107281.0,22788.0,2.0,94090.0,309428.0,761.0,0.0,7267.0,24.0,14.820592823712948,0.0,0.4666666666666667,0.0,0.0,0.9666666666666668,54223.33333333334,143126.16666666663,21.433333333333334,1441.533333333333,3.0,75.56666666666666,0.16666666666666666,76.0,31.695267810712426
2022-04-13 05:58:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,76.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,15.8,76.38,282.0,0.0,0.0,0.0,0.0,0.03333333333333333,24.6,150657.1,14.423904026672243,134701.13333333333,12.542106869335596,337075136.2,0.03333333333333333,285358.2333333333,72641908736.0,82.28,5689954.0,44353006813184.0,28908288036864.0,65.18,291689377792.0,31.25,60616060.0,99.28,44353006813184.0,28892727627776.0,65.14,48.88432931520904,11.15670684790972,53680.0,18.8,20.64,26791936.0,27694243840.0,0.0,28.380000548966265,284651520.0,21820239872.0,513773568.0,79.95640992598652,20.04359007401348,58.680736468744,1.0515516799179276,0.011580506114031086,2.077455757886637,109907.0,22759.0,2.0,96718.0,338768.0,756.0,6.0,7256.0,8.0,9.053603488073863,0.0,0.36666666666666653,0.0,0.0,1.0666666666666669,53688.43333333333,142330.63333333333,22.7,1439.033333333333,15.0,75.3,0.13333333333333333,75.63333333333334,25.54501154142088
2022-04-13 05:59:00,0.0,262.0,403.0,940.0,863.0,0.0,27815936.0,0.0,326.0,54328.0,1.0,0.3,0.0,3.0,17125376.0,114.0,147.0,33448.0,25.43,89027.0,31522.0,362018.0,281955.0,0.0,560275456.0,299.0,9607.0,1094288.0,1.16,34.1,25.43,295.0,1045303296.0,13284.0,9330.0,2041608.0,0.03333333333333333,26.066666666666666,153360.23333333337,14.728991360000027,138599.23333333337,12.977361986669711,346329416.8333333,0.03333333333333333,291959.46666666673,72641908736.0,82.28,5689954.0,44353006813184.0,28908288036864.0,65.18,291689377792.0,31.25,60616060.0,99.28,44353006813184.0,28892727627776.0,65.14,40.29426948890036,5.678884873515747,53760.0,21.39,21.0,28499968.0,27746574336.0,0.0,30.064649927261968,284831744.0,21922906112.0,514195456.0,76.10763026566866,23.89236973433134,56.89041108423886,0.02581311306143521,0.01004156319131808,2.0392359318533817,106011.0,22813.0,1.0,92832.0,347383.3,761.0,0.0,7267.0,33.0,9.137842023748064,0.0,0.3333333333333333,0.0,0.0,0.9666666666666668,53881.26666666667,141307.46666666667,19.6,1672.966666666667,8.0,75.63333333333334,0.13333333333333333,75.76666666666667,23.41249354672173
2022-04-13 05:59:30,0.0,1.0,34.0,9.0,28.0,0.0,69632.0,0.0,3.0,136.0,1.5,0.3,0.0,2.0,1323008.0,93.0,106.0,2584.0,25.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,34.1,25.43,295.0,0.0,0.0,0.0,0.0,0.03333333333333333,26.066666666666666,153360.23333333337,14.728991360000027,138599.23333333337,12.977361986669711,346329416.8333333,0.03333333333333333,291959.46666666673,72641908736.0,82.28,5689954.0,44353006813184.0,28908288036864.0,65.18,291001966592.0,31.18,60616060.0,99.28,44353006813184.0,28923662700544.0,65.21,41.00494662848217,5.206977349648528,53360.0,19.31,20.6,28864512.0,28948807680.0,0.0,27.880648634141437,285048832.0,22043344896.0,514646016.0,81.20765462012942,18.79234537987058,59.31390806034968,0.0,0.01031962699239162,2.0307211663629263,107120.0,22508.0,2.0,93900.0,337229.7,753.0,0.0,7253.0,15.0,10.934652434261913,0.0,0.43333333333333335,0.0,0.0,0.9,52948.2,138919.2,19.8,1468.533333333333,10.0,75.83333333333333,0.1,76.73333333333333,22.8325956782088
2022-04-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.0,2.0,0.0,0.0,0.0,0.0,25.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,34.1,25.43,295.0,0.0,0.0,0.0,0.0,0.03333333333333333,26.066666666666666,153360.23333333337,14.728991360000027,138599.23333333337,12.977361986669711,346329416.8333333,0.03333333333333333,291959.46666666673,72641097728.0,82.27,5689954.0,44353006813184.0,28923662700544.0,65.21,291001966592.0,31.18,60616060.0,99.28,44353006813184.0,28923662700544.0,65.21,53.24267782426779,0.3138075313807531,53600.0,19.24,20.47,49520640.0,27321389056.0,0.0,27.903577125185656,285388800.0,22170492928.0,515129344.0,81.37081639418797,18.629183605812027,59.11057705503997,0.02615062761506276,0.010918806860182284,2.3535564853556483,109327.0,22972.0,2.0,96126.0,343554.2,759.0,0.0,7264.0,17.0,15.847280334728033,0.0,0.36666666666666653,0.0,0.0,0.8666666666666667,55374.66666666666,146417.83333333337,22.03333333333333,1474.6333333333334,3.0,70.9,0.1,71.6,34.70188284518828
2022-04-13 06:00:30,0.31,47.0,174.0,46.0,82.0,0.0,2289664.0,0.0,110.0,4472.0,0.15,0.2,0.31,13.0,5005312.0,418.0,324.0,9776.0,1.55,31508.0,8845.0,112090.0,82916.0,113.0,120680448.0,83.0,2279.0,235704.0,0.95,13.21,4.04,26.0,292155392.0,3176.0,2551.0,570616.0,0.03333333333333333,26.066666666666666,153360.23333333337,14.728991360000027,138599.23333333337,12.977361986669711,346329416.8333333,0.03333333333333333,291959.46666666673,72641097728.0,82.27,5689954.0,44353006813184.0,28923662700544.0,65.21,290649784320.0,31.14,60615965.0,99.28,44353006813184.0,28939512000512.0,65.25,43.82139148494289,0.5192107995846313,54000.0,19.33,20.3,19824640.0,27457929216.0,0.0,27.900667603975734,285646848.0,22313996288.000004,513830912.0,79.51410764623972,20.485892353760285,59.183967745182066,0.02596053997923157,0.013959702653257229,2.0249221183800623,105750.0,22830.0,0.0,92522.0,332207.6,757.0,0.0,7257.0,28.0,13.395638629283491,0.0,0.13333333333333333,0.0,0.0,1.4,53787.86666666667,143207.73333333337,27.5,1637.6333333333334,11.0,72.43333333333334,0.16666666666666666,72.8,27.855659397715478
2022-04-13 06:01:00,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.31,13.0,0.0,0.0,0.0,0.0,3.38,7218.0,5346.0,40290.0,34643.0,0.0,65363968.0,35.0,1116.0,127664.0,2.74,11.51,3.38,42.0,252354560.0,3321.0,2213.0,492880.0,0.03333333333333333,25.8,157456.13333333333,15.091554229333994,144237.8,13.543609661337298,357939548.6333333,0.03333333333333333,301693.9333333333,72640262144.0,82.27,5689954.0,44353006813184.0,28939512000512.0,65.25,290649784320.0,31.14,60615965.0,99.28,44353006813184.0,28939512000512.0,65.25,50.91479351803451,6.5603763721902775,53680.0,19.84,20.32,31281152.0,27408646144.0,0.0,28.34057867144064,285855744.0,22370488320.0,514281472.0,80.57516581716129,19.4248341828387,58.684768320986684,0.026136957658128592,0.012575239954449324,2.273915316257188,107816.0,22632.0,1.0,94577.0,341434.2,756.0,0.0,7261.0,33.0,12.65028750653424,0.0,0.36666666666666653,0.0,0.0,1.5333333333333334,55674.96666666667,149225.03333333333,25.766666666666666,1484.8666666666666,4.0,76.43333333333334,0.06666666666666668,76.9,29.404077365394674
